
# Curve 0 of 1, 10000 points
# Curve title: "Inputfile using 5:4"
# x y type
 0.886508  0.38391  i
 0.886537  0.384007  i
 0.886567  0.384105  i
 0.886596  0.384202  i
 0.886626  0.3843  i
 0.886655  0.384398  i
 0.886685  0.384496  i
 0.886714  0.384594  i
 0.886744  0.384692  i
 0.886773  0.384791  i
 0.886803  0.384889  i
 0.886832  0.384988  i
 0.886862  0.385086  i
 0.886891  0.385185  i
 0.88692  0.385284  i
 0.88695  0.385383  i
 0.886979  0.385482  i
 0.887009  0.385581  i
 0.887038  0.38568  i
 0.887068  0.385779  i
 0.887097  0.385879  i
 0.887127  0.385978  i
 0.887156  0.386078  i
 0.887186  0.386178  i
 0.887215  0.386278  i
 0.887245  0.386378  i
 0.887274  0.386478  i
 0.887303  0.386578  i
 0.887333  0.386678  i
 0.887362  0.386778  i
 0.887392  0.386879  i
 0.887421  0.38698  i
 0.887451  0.38708  i
 0.88748  0.387181  i
 0.88751  0.387282  i
 0.887539  0.387383  i
 0.887569  0.387484  i
 0.887598  0.387585  i
 0.887628  0.387687  i
 0.887657  0.387788  i
 0.887686  0.38789  i
 0.887716  0.387991  i
 0.887745  0.388093  i
 0.887775  0.388195  i
 0.887804  0.388297  i
 0.887834  0.388399  i
 0.887863  0.388501  i
 0.887893  0.388604  i
 0.887922  0.388706  i
 0.887952  0.388809  i
 0.887981  0.388911  i
 0.888011  0.389014  i
 0.88804  0.389117  i
 0.888069  0.38922  i
 0.888099  0.389323  i
 0.888128  0.389426  i
 0.888158  0.38953  i
 0.888187  0.389633  i
 0.888217  0.389737  i
 0.888246  0.38984  i
 0.888276  0.389944  i
 0.888305  0.390048  i
 0.888335  0.390152  i
 0.888364  0.390256  i
 0.888393  0.39036  i
 0.888423  0.390465  i
 0.888452  0.390569  i
 0.888482  0.390674  i
 0.888511  0.390779  i
 0.888541  0.390883  i
 0.88857  0.390988  i
 0.8886  0.391093  i
 0.888629  0.391199  i
 0.888659  0.391304  i
 0.888688  0.391409  i
 0.888718  0.391515  i
 0.888747  0.39162  i
 0.888776  0.391726  i
 0.888806  0.391832  i
 0.888835  0.391938  i
 0.888865  0.392044  i
 0.888894  0.39215  i
 0.888924  0.392257  i
 0.888953  0.392363  i
 0.888983  0.39247  i
 0.889012  0.392577  i
 0.889042  0.392683  i
 0.889071  0.39279  i
 0.889101  0.392897  i
 0.88913  0.393005  i
 0.889159  0.393112  i
 0.889189  0.393219  i
 0.889218  0.393327  i
 0.889248  0.393435  i
 0.889277  0.393543  i
 0.889307  0.393651  i
 0.889336  0.393759  i
 0.889366  0.393867  i
 0.889395  0.393975  i
 0.889425  0.394083  i
 0.889454  0.394192  i
 0.889484  0.394301  i
 0.889513  0.39441  i
 0.889542  0.394518  i
 0.889572  0.394628  i
 0.889601  0.394737  i
 0.889631  0.394846  i
 0.88966  0.394955  i
 0.88969  0.395065  i
 0.889719  0.395175  i
 0.889749  0.395285  i
 0.889778  0.395394  i
 0.889808  0.395505  i
 0.889837  0.395615  i
 0.889867  0.395725  i
 0.889896  0.395836  i
 0.889925  0.395946  i
 0.889955  0.396057  i
 0.889984  0.396168  i
 0.890014  0.396279  i
 0.890043  0.39639  i
 0.890073  0.396501  i
 0.890102  0.396612  i
 0.890132  0.396724  i
 0.890161  0.396835  i
 0.890191  0.396947  i
 0.89022  0.397059  i
 0.890249  0.397171  i
 0.890279  0.397283  i
 0.890308  0.397396  i
 0.890338  0.397508  i
 0.890367  0.39762  i
 0.890397  0.397733  i
 0.890426  0.397846  i
 0.890456  0.397959  i
 0.890485  0.398072  i
 0.890515  0.398185  i
 0.890544  0.398298  i
 0.890574  0.398412  i
 0.890603  0.398526  i
 0.890632  0.398639  i
 0.890662  0.398753  i
 0.890691  0.398867  i
 0.890721  0.398981  i
 0.89075  0.399096  i
 0.89078  0.39921  i
 0.890809  0.399325  i
 0.890839  0.399439  i
 0.890868  0.399554  i
 0.890898  0.399669  i
 0.890927  0.399784  i
 0.890957  0.399899  i
 0.890986  0.400015  i
 0.891015  0.40013  i
 0.891045  0.400246  i
 0.891074  0.400362  i
 0.891104  0.400478  i
 0.891133  0.400594  i
 0.891163  0.40071  i
 0.891192  0.400826  i
 0.891222  0.400943  i
 0.891251  0.401059  i
 0.891281  0.401176  i
 0.89131  0.401293  i
 0.89134  0.40141  i
 0.891369  0.401527  i
